ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
178,1/10/2023,"Hasta la raíz. Orígenes, sentidos y perspectivas en Ciudadanía y FVT","Esta clase propone reconstruir los orígenes y sentidos de los espacios curriculares de Ciudadanía y Participación y Formación para la vida y el trabajo desde una perspectiva histórica, pedagógica y curricular, reonociendo cambios y continuidades desde el punto de partida hasta el presente y, además, los desafíos en las prácticas de la enseñanza de la Ciudadanía y de Formación para la Vida y el Trabajo. Para ello se hace foco en: a) representaciones sobre lo que la escuela debe enseñar en estos espacios curriculares, b) cambios curriculares provinciales desde el regreso a la democracia, c) investigaciones previas y posteriores al último cambio curricular provincial (2011), b) hitos nacionales en materia de política educativa que colaboraron en las transformaciones de la educación Secundaria.",Tenti Fanfani
178,1/10/2023,"Hasta la raíz. Orígenes, sentidos y perspectivas en Ciudadanía y FVT","Esta clase propone reconstruir los orígenes y sentidos de los espacios curriculares de Ciudadanía y Participación y Formación para la vida y el trabajo desde una perspectiva histórica, pedagógica y curricular, reonociendo cambios y continuidades desde el punto de partida hasta el presente y, además, los desafíos en las prácticas de la enseñanza de la Ciudadanía y de Formación para la Vida y el Trabajo. Para ello se hace foco en: a) representaciones sobre lo que la escuela debe enseñar en estos espacios curriculares, b) cambios curriculares provinciales desde el regreso a la democracia, c) investigaciones previas y posteriores al último cambio curricular provincial (2011), b) hitos nacionales en materia de política educativa que colaboraron en las transformaciones de la educación Secundaria.",Grimson
178,1/10/2023,"Hasta la raíz. Orígenes, sentidos y perspectivas en Ciudadanía y FVT","Esta clase propone reconstruir los orígenes y sentidos de los espacios curriculares de Ciudadanía y Participación y Formación para la vida y el trabajo desde una perspectiva histórica, pedagógica y curricular, reonociendo cambios y continuidades desde el punto de partida hasta el presente y, además, los desafíos en las prácticas de la enseñanza de la Ciudadanía y de Formación para la Vida y el Trabajo. Para ello se hace foco en: a) representaciones sobre lo que la escuela debe enseñar en estos espacios curriculares, b) cambios curriculares provinciales desde el regreso a la democracia, c) investigaciones previas y posteriores al último cambio curricular provincial (2011), b) hitos nacionales en materia de política educativa que colaboraron en las transformaciones de la educación Secundaria.",Terigi
178,1/10/2023,"Hasta la raíz. Orígenes, sentidos y perspectivas en Ciudadanía y FVT","Esta clase propone reconstruir los orígenes y sentidos de los espacios curriculares de Ciudadanía y Participación y Formación para la vida y el trabajo desde una perspectiva histórica, pedagógica y curricular, reonociendo cambios y continuidades desde el punto de partida hasta el presente y, además, los desafíos en las prácticas de la enseñanza de la Ciudadanía y de Formación para la Vida y el Trabajo. Para ello se hace foco en: a) representaciones sobre lo que la escuela debe enseñar en estos espacios curriculares, b) cambios curriculares provinciales desde el regreso a la democracia, c) investigaciones previas y posteriores al último cambio curricular provincial (2011), b) hitos nacionales en materia de política educativa que colaboraron en las transformaciones de la educación Secundaria.",Gutierrez y Taborda
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Kant
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Durkheim
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Hassoun
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Hamilton y Zufiaurre
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Dussel
179,1/5/2023,"La educación, rasgos centrales y enclaves históricos","Esta clase propone abordar los rasgos centrales de la educación y sus enclaves históricos, indagándolos e interpelándolos desde distintos lugares y, a partir de ello, pensar y repensar el hacer docente.",Pineau
180,1/5/2023,Las formas escolares de la educación,"En esta clase se aborda la educación en la forma institucionalizada más generalizada del mundo moderno: la escolarización. Se inicia con una revisión acerca de su proceso de configuración en el contexto de la modernidad para comprender las razones que le dieron origen y su permanencia hasta el presente. Luego, se hace un repaso por las distintas críticas y cuestionamientos desplegados  a lo largo del siglo XX.",Comenio
180,1/5/2023,Las formas escolares de la educación,"En esta clase se aborda la educación en la forma institucionalizada más generalizada del mundo moderno: la escolarización. Se inicia con una revisión acerca de su proceso de configuración en el contexto de la modernidad para comprender las razones que le dieron origen y su permanencia hasta el presente. Luego, se hace un repaso por las distintas críticas y cuestionamientos desplegados  a lo largo del siglo XX.",Pineau
180,1/5/2023,Las formas escolares de la educación,"En esta clase se aborda la educación en la forma institucionalizada más generalizada del mundo moderno: la escolarización. Se inicia con una revisión acerca de su proceso de configuración en el contexto de la modernidad para comprender las razones que le dieron origen y su permanencia hasta el presente. Luego, se hace un repaso por las distintas críticas y cuestionamientos desplegados  a lo largo del siglo XX.",Dussel y Caruso
181,1/5/2023,La educación escolar hoy.,"Esta clase propone reconocer algunos rasgos del presente de las escuelas y de quienes las habitan, para pensar en posibilidades futuras. A partir de este recorrido, abordaremos una de las preocupaciones recurrentes de los últimos tiempos: la relación de la escuela con la desigualdad social. Los desafíos propios de la inclusión educativa, en tanto aparecen distintas formas de resolución desde la pedagogía y las políticas educativas, permiten repensar los desafíos actuales vinculados, además, a la cultura tecnológica.",Dussel
181,1/5/2023,La educación escolar hoy.,"Esta clase propone reconocer algunos rasgos del presente de las escuelas y de quienes las habitan, para pensar en posibilidades futuras. A partir de este recorrido, abordaremos una de las preocupaciones recurrentes de los últimos tiempos: la relación de la escuela con la desigualdad social. Los desafíos propios de la inclusión educativa, en tanto aparecen distintas formas de resolución desde la pedagogía y las políticas educativas, permiten repensar los desafíos actuales vinculados, además, a la cultura tecnológica.",Pineau
181,1/5/2023,La educación escolar hoy.,"Esta clase propone reconocer algunos rasgos del presente de las escuelas y de quienes las habitan, para pensar en posibilidades futuras. A partir de este recorrido, abordaremos una de las preocupaciones recurrentes de los últimos tiempos: la relación de la escuela con la desigualdad social. Los desafíos propios de la inclusión educativa, en tanto aparecen distintas formas de resolución desde la pedagogía y las políticas educativas, permiten repensar los desafíos actuales vinculados, además, a la cultura tecnológica.",Diker
